94004216001	940042160	1	1	1	1	3	1	1	1	1	1	2
94004212002	940042120	1	1	1	2	1	1	3	1	1	1	3
1.94E+11	1940372130	2	2	1	3	1	2	2	1	1	1	3
1.94E+11	1940372230	2	1	3	1	1	1	1	4	1	1	2
1.94E+11	1940372230	2	1	2	1	4	1	3	1	1	1	2
1.94E+11	1940372080	1	1	1	2	1	1	1	1	1	1	3
1.94E+11	1940372220	3	3	3	3	3	1	1	4	2	1	2
1.94E+11	1940372190	1	1	1	1	1	1	1	1	1	1	2
1.94E+11	1940372190	1	1	1	1	1	1	1	1	1	1	2
1.94E+11	1940372140	1	3	3	1	2	1	1	2	1	1	2
1.94E+11	1940372140	1	3	1	2	1	3	1	1	1	1	2
1.94E+11	1940372020	2	2	1	1	1	1	3	1	1	1	3
1.94E+11	1940372020	1	1	1	1	2	1	3	2	1	1	2
1.94E+11	1940372060	1	1	1	2	2	1	2	2	1	1	3
1.94E+11	1940372060	1	2	1	1	3	1	1	2	1	1	3
1.94E+11	1940372040	2	1	1	1	2	1	1	1	1	1	2
1.94E+11	1940372240	3	2	3	3	3	1	2	3	1	2	3
1.94E+11	1940372240	3	2	3	1	1	3	3	1	1	1	2
1.94E+11	1940372200	1	1	1	1	2	1	2	3	1	1	2
1.94E+11	1940372200	1	2	1	2	1	1	3	1	1	1	1
1.94E+11	1940372110	3	2	1	2	3	1	3	3	2	1	4
1.94E+11	1940372270	1	1	2	1	1	1	3	2	1	1	3
1.94E+11	1940372120	2	2	2	2	2	1	3	1	1	1	2
1.94E+11	1940372120	3	3	3	1	1	1	1	1	1	1	2
1.94E+11	1940373420	1	1	1	1	1	1	1	1	1	1	2
1.94E+11	1940373010	1	1	2	1	1	1	3	1	1	1	3
1.94E+11	1940373110	2	1	1	1	1	1	1	1	1	1	1
1.94E+11	1940373100	1	1	1	1	1	1	1	3	1	1	2
1.94E+11	1940373100	2	1	1	1	1	1	2	1	1	1	3
1.94E+11	1940373160	1	1	1	1	4	1	1	4	1	1	3
1.94E+11	1940373160	1	1	1	1	1	1	1	1	1	1	2
1.94E+11	1940373140	1	1	1	1	1	1	1	1	1	1	2
1.94E+11	1940373140	1	1	1	1	1	1	2	1	1	1	3
1.94E+11	1940373210	1	1	1	1	1	1	1	1	1	1	2
1.94E+11	1940373060	1	1	1	1	3	1	1	1	1	1	2
1.94E+11	1940373250	3	3	2	1	1	1	3	1	1	1	3
1.94E+11	1940373450	1	2	2	1	1	1	2	1	1	1	1
1.94E+11	1940373080	2	1	2	1	1	1	1	2	1	1	3
1.94E+11	1940373070	1	1	1	1	4	1	1	3	1	1	2
1.94E+11	1940373070	3	2	1	2	2	1	3	2	1	1	2
1.94E+11	1940373260	1	3	1	1	1	1	3	1	1	1	3
1.94E+11	1940373480	1	1	1	1	3	1	1	1	1	1	2
1.94E+11	1940373480	1	1	1	1	2	1	3	1	1	1	2
1.94E+11	1940373470	1	1	1	1	1	1	1	1	1	1	1
1.94E+11	1940373470	2	1	2	3	1	1	3	2	1	1	1
1.94E+11	1940373440	1	2	1	1	1	1	1	1	1	1	2
1.94E+11	1940373440	1	1	1	1	4	1	1	1	1	1	2
1.94E+11	1940373410	2	3	3	1	2	1	1	2	3	1	2
1.94E+11	1940373410	1	1	3	3	4	3	2	1	1	1	3
1.94E+11	1940373240	1	2	2	2	1	1	1	1	1	1	2
1.94E+11	1940373240	2	2	1	2	1	1	1	1	1	1	1
1.94E+11	1940373020	1	1	1	1	1	1	1	1	1	1	2
1.94E+11	1940373430	3	2	1	1	1	1	1	1	1	1	3
1.94E+11	1940373320	1	3	1	2	1	1	1	1	1	1	2
1.94E+11	1940373320	2	3	3	1	2	1	1	1	1	1	3
1.94E+11	1940373350	1	3	1	1	1	2	2	2	3	1	2
1.94E+11	1940373350	1	1	3	1	1	1	1	1	1	1	2
1.94E+11	1940373270	1	1	1	1	3	1	1	1	1	1	2
1.94E+11	1940373270	1	1	1	1	1	1	1	1	1	1	3
1.94E+11	1940373460	1	1	1	1	1	1	3	1	1	2	4
1.94E+11	1940373460	3	3	3	3	4	3	2	4	2	2	5
1.94E+11	1940373300	1	1	1	1	1	1	1	1	1	1	2
1.94E+11	1940373300	3	1	2	2	1	1	1	1	1	1	2
1.94E+11	1940373380	1	1	2	1	4	1	1	4	2	1	3
1.94E+11	1940373380	1	1	1	1	1	1	3	1	1	1	2
1.94E+11	1940373340	1	2	1	3	4	1	1	4	1	1	3
1.94E+11	1940373340	3	2	3	3	1	1	1	1	1	1	2
1.94E+11	1940373180	1	3	1	3	1	1	1	2	1	1	2
1.94E+11	1940373180	1	1	1	1	1	1	1	1	1	1	1
1.94E+11	1940373490	1	1	2	1	1	1	1	1	1	1	2
1.94E+11	1940373490	3	3	3	3	1	3	1	1	3	3	2
64028313003	640283130	1	2	1	1	4	1	2	3	1	1	3
64028313002	640283130	3	3	3	2	4	3	3	3	3	1	3
64028316002	640283160	1	1	1	1	1	1	2	1	1	1	1
64028317001	640283170	1	3	2	1	2	1	3	2	1	1	3
64028317002	640283170	2	3	2	1	2	2	2	2	1	1	3
64028314002	640283140	1	1	1	1	4	1	1	1	1	1	3
64028314001	640283140	1	1	1	1	1	1	1	1	1	1	2
64028304001	640283040	2	2	2	1	4	1	3	2	1	1	1
64028304002	640283040	1	3	2	1	4	1	3	2	1	1	3
64028312001	640283120	1	2	1	1	4	1	3	1	1	1	2
64028105002	640281050	1	1	1	1	1	1	1	1	1	1	3
64028105003	640281050	2	2	1	1	2	3	1	2	3	1	3
64028101002	640281010	1	1	1	1	4	1	3	4	1	1	3
64028101001	640281010	1	1	3	3	1	2	2	2	1	1	3
64028124002	640281240	2	1	1	3	2	3	3	2	1	1	4
64028108002	640281080	2	3	3	3	1	1	3	2	3	1	3
64028123001	640281230	3	1	2	1	1	1	3	1	1	1	2
64028110003	640281100	2	3	3	1	4	1	1	4	1	1	2
64028110002	640281100	3	1	1	3	4	1	3	4	1	1	3
64028103002	640281030	1	1	1	1	4	1	1	4	1	1	3
64028103001	640281030	3	1	2	1	1	1	1	1	1	1	3
64028115002	640281150	1	1	1	1	4	1	1	4	1	1	2
64028115001	640281150	1	3	2	1	1	1	1	1	2	1	2
64028114002	640281140	1	1	1	1	1	1	3	1	1	1	3
64028114001	640281140	1	2	3	1	1	1	3	1	1	1	3
64028122001	640281220	3	2	3	1	1	2	1	1	1	1	3
64028104001	640281040	1	1	1	1	1	1	1	1	1	1	3
64028104002	640281040	1	3	3	1	1	1	2	2	1	1	3
64028113002	640281130	1	1	1	1	1	1	1	1	1	1	3
64028113001	640281130	1	1	1	1	4	1	1	3	1	1	3
64028208002	640282080	1	1	1	1	1	1	2	1	2	1	3
64028208001	640282080	1	3	3	1	1	1	2	1	1	1	2
64028218002	640282180	1	3	1	3	2	1	3	2	1	1	2
64028218001	640282180	1	1	1	1	2	1	3	2	1	1	3
64028207002	640282070	1	1	1	1	1	1	2	1	1	1	2
64028217001	640282170	1	1	1	1	1	1	1	1	1	1	3
64028217002	640282170	2	1	1	1	1	1	3	4	2	1	3
64028223001	640282230	2	1	2	1	1	1	1	1	1	1	2
64028203001	640282030	3	2	2	1	2	1	1	1	1	1	3
64028203002	640282030	3	1	3	2	4	1	3	3	3	3	1
64028221001	640282210	1	1	2	1	2	1	3	2	1	1	2
64028221002	640282210	1	1	1	1	2	1	2	1	1	1	2
64028226002	640282260	1	1	1	1	1	1	1	1	1	1	2
64028204003	640282040	1	1	1	2	1	1	1	1	2	1	2
64028204002	640282040	1	2	2	1	1	1	1	1	1	1	2
64028209001	640282090	3	3	3	1	4	1	1	4	3	1	3
64028209002	640282090	3	3	3	2	4	1	3	4	2	1	3
64028219002	640282190	1	1	1	1	1	1	1	1	1	1	3
64028219001	640282190	1	1	1	1	1	1	1	1	1	1	3
64028224002	640282240	2	1	2	1	1	1	2	1	2	1	3
64028224001	640282240	1	1	1	1	1	1	2	1	1	1	1
64033321001	640333210	1	2	2	3	1	1	1	1	1	2	2
64033321002	640333210	2	3	2	3	1	3	3	1	3	2	3
64033327001	640333270	1	1	1	1	1	1	1	1	1	1	2
64033327002	640333270	3	1	3	1	4	1	3	1	1	1	3
64033325001	640333250	3	1	3	1	4	2	3	3	1	1	2
64033322001	640333220	3	3	3	3	1	3	3	2	3	3	3
64033322002	640333220	2	2	1	3	1	1	2	4	1	3	4
64033330002	640333300	2	1	1	3	2	1	2	1	1	1	2
64033330001	640333300	2	2	2	3	2	3	3	2	2	3	3
64033341001	640333410	2	1	2	1	1	1	2	2	2	1	3
64033341002	640333410	3	3	3	3	1	3	3	2	3	1	3
64033324002	640333240	1	1	1	1	1	1	1	1	1	1	3
64033324001	640333240	1	3	3	3	3	3	3	3	3	3	5
64033306002	640333060	1	2	2	2	2	1	1	1	2	1	3
64033301002	640333010	1	1	1	1	4	1	1	4	1	1	3
64033301001	640333010	3	3	3	3	1	3	2	2	3	2	4
64033342002	640333420	3	3	1	3	2	3	3	2	1	1	2
64033342001	640333420	1	3	1	2	1	1	1	1	1	1	2
64033331002	640333310	3	3	3	3	1	3	2	1	2	3	3
64033331001	640333310	1	1	3	3	2	1	3	2	1	3	3
64033340002	640333400	1	2	3	3	1	2	3	2	3	3	2
64033304002	640333040	2	2	2	2	2	2	1	2	3	1	3
64033304001	640333040	3	3	3	2	3	2	3	2	3	1	4
64033326001	640333260	1	3	1	3	4	1	1	1	1	1	3
64033326002	640333260	2	1	3	1	1	1	1	1	1	1	3
64033319002	640333190	2	1	1	1	1	1	1	1	1	1	2
64033319001	640333190	3	3	3	3	4	1	3	3	3	3	2
64033313002	640333130	3	3	3	3	2	3	3	4	3	1	2
64033313001	640333130	1	1	1	1	2	3	1	1	3	3	2
64033335002	640333350	1	1	1	1	4	1	1	4	1	1	3
64033314002	640333140	1	1	1	1	4	1	1	1	1	1	2
64033314001	640333140	1	1	1	1	4	1	1	4	1	1	2
64033318001	640333180	1	2	2	2	3	1	1	2	1	1	2
64033318002	640333180	2	1	1	1	2	1	3	2	1	1	3
64033328001	640333280	2	1	2	2	1	2	1	1	1	1	2
64033328002	640333280	1	1	1	2	4	1	3	1	1	1	2
64033338002	640333380	1	2	3	3	2	1	3	2	3	3	3
64033302001	640333020	1	3	1	2	3	1	2	1	1	1	2
64033302002	640333020	1	1	1	2	2	1	1	1	1	1	2
64033309001	640333090	1	1	1	1	1	1	1	1	1	1	3
64033309002	640333090	3	1	1	1	1	1	3	1	1	1	1
64033329002	640333290	1	3	3	1	4	1	1	3	3	1	2
64033329001	640333290	1	2	3	3	4	1	3	4	3	3	2
64033312001	640333120	1	3	2	3	1	1	1	1	1	1	3
64033312002	640333120	1	1	1	1	2	1	3	2	1	1	2
64033311002	640333110	2	2	2	1	1	1	1	1	1	1	2
64033311001	640333110	1	1	1	1	4	1	2	4	1	1	1
64033332002	640333320	1	2	1	1	2	1	1	1	1	1	2
64033332001	640333320	3	1	2	1	1	1	2	1	1	1	3
64033310001	640333100	3	3	2	3	1	1	2	1	3	1	3
64033310002	640333100	1	1	3	1	4	1	2	1	1	1	3
64033221001	640332210	3	2	2	1	1	1	3	1	1	1	2
64033221002	640332210	3	3	3	3	1	1	1	2	1	1	3
64033207001	640332070	3	3	3	1	1	1	3	1	3	1	2
64033207002	640332070	2	2	2	2	4	3	1	4	3	3	3
64033223002	640332230	1	1	3	1	1	1	3	1	1	1	3
64033223001	640332230	3	1	1	1	1	1	1	1	3	1	3
64033212001	640332120	1	2	1	1	4	1	1	4	1	1	2
64033212002	640332120	2	2	2	2	1	1	2	2	1	1	3
64033219001	640332190	1	3	1	1	4	1	3	2	1	1	3
64033219002	640332190	3	3	3	3	1	3	2	2	1	1	4
64033213002	640332130	3	2	2	1	1	1	3	3	1	1	3
64033213001	640332130	1	1	1	2	1	1	3	1	1	1	3
64033232001	640332320	1	1	1	2	3	1	2	2	1	1	3
64033232002	640332320	1	3	1	1	3	1	1	1	1	1	3
64033201001	640332010	3	3	3	3	3	1	3	2	1	1	3
64033208002	640332080	1	1	1	1	1	1	1	1	1	1	3
64033208001	640332080	3	3	3	3	4	1	1	2	1	3	3
64033209002	640332090	3	1	1	1	4	1	1	4	1	1	2
64033209001	640332090	1	1	1	1	4	1	1	4	1	1	3
64033226001	640332260	1	2	1	1	4	1	1	1	1	1	3
64033226002	640332260	1	1	1	2	4	1	1	4	1	1	2
64033220002	640332200	1	1	1	1	1	1	1	4	1	1	2
64033220001	640332200	3	3	3	3	2	1	3	1	1	1	3
64033210002	640332100	1	1	1	1	2	1	3	4	1	1	3
64033228001	640332280	1	3	1	1	4	1	3	2	1	1	3
64033228002	640332280	1	1	1	1	4	1	1	4	1	1	2
64033217002	640332170	1	1	1	1	1	1	1	1	1	1	2
64033231001	640332310	3	1	1	1	1	1	3	1	1	3	3
64033231002	640332310	1	1	1	1	1	1	1	1	1	1	3
64033211001	640332110	1	1	1	1	4	1	1	4	1	1	3
64033235002	640332350	1	1	1	1	2	1	2	2	1	1	2
64033224001	640332240	1	1	2	1	2	2	3	2	1	1	3
64033224002	640332240	1	2	3	1	1	1	1	2	1	1	3
64033216002	640332160	3	2	1	1	4	3	2	3	1	1	2
64033216001	640332160	2	1	2	1	1	1	1	2	1	1	3
64033229001	640332290	2	1	2	1	4	1	1	2	1	3	3
64033229002	640332290	3	3	3	3	4	1	3	3	3	3	3
64033218001	640332180	1	1	1	1	4	1	1	4	1	1	2
64033218002	640332180	1	3	2	2	3	1	3	1	1	3	2
64033214002	640332140	1	1	1	1	1	1	2	1	1	1	2
64033222001	640332220	2	1	2	2	3	1	1	3	2	1	3
64033222002	640332220	3	2	3	3	2	1	2	3	1	3	3
64033204002	640332040	1	1	2	2	4	1	1	2	1	1	3
64033204001	640332040	1	3	3	3	1	3	3	2	3	3	3
64033122003	640331220	2	3	2	1	2	2	1	2	2	1	2
64033127002	640331270	1	1	1	2	4	1	3	1	1	1	2
64033127001	640331270	1	1	1	1	2	1	1	1	1	1	2
64033120001	640331200	1	1	1	1	4	1	3	1	1	1	2
64033120002	640331200	2	2	2	1	4	1	3	3	1	1	3
64033123001	640331230	1	1	1	1	4	1	3	2	1	1	3
64033130002	640331300	1	1	3	2	3	2	1	4	1	1	2
64033130001	640331300	2	1	1	2	4	1	1	1	1	1	2
64033119002	640331190	1	1	1	1	4	1	1	1	1	1	3
64033119001	640331190	1	1	1	1	1	1	1	1	1	1	3
64033109002	640331090	3	3	3	1	4	1	3	2	1	1	2
64033109001	640331090	2	2	3	1	2	1	3	1	3	1	3
64033117002	640331170	1	1	1	1	1	1	1	1	1	1	2
64033117001	640331170	1	1	1	1	4	1	1	1	1	1	2
64033106001	640331060	1	3	1	1	4	1	1	1	1	1	2
64033106002	640331060	1	3	3	2	1	1	2	2	3	3	3
64033116001	640331160	3	3	3	2	4	1	3	3	3	3	2
64033116002	640331160	3	3	3	3	4	3	1	4	3	1	4
64033124001	640331240	1	1	1	1	1	1	1	2	1	1	3
64033124002	640331240	1	1	1	1	4	1	3	2	1	1	3
64033102002	640331020	1	1	1	1	3	1	1	1	1	1	2
64033102001	640331020	1	1	1	1	4	1	2	1	1	1	2
64033111002	640331110	1	1	1	1	4	1	1	4	1	1	3
64033111001	640331110	1	1	1	1	4	1	1	4	1	1	3
64033125001	640331250	1	1	1	1	4	1	1	4	1	1	3
64033125002	640331250	1	1	1	1	4	1	1	4	1	1	3
64033126002	640331260	1	1	1	1	4	1	3	1	1	1	2
64033126001	640331260	2	2	1	1	3	1	2	1	1	1	3
64033114002	640331140	3	2	2	1	3	1	1	1	2	1	2
64033114001	640331140	3	1	3	2	1	1	3	2	1	1	3
64033113001	640331130	1	1	1	1	4	1	2	2	1	1	3
64033113002	640331130	1	1	1	3	1	3	3	1	1	1	2
64033112002	640331120	2	2	2	1	1	1	2	1	1	1	2
64033112001	640331120	1	1	1	1	1	1	2	1	1	2	2
64033131001	640331310	3	1	1	2	1	3	2	1	3	1	2
64033131002	640331310	2	1	2	1	1	1	2	1	1	1	2
64033115002	640331150	1	2	1	2	1	1	1	1	1	1	2
64033115001	640331150	1	1	1	1	1	1	3	1	1	1	3
64033104001	640331040	1	1	1	3	1	1	1	1	1	1	3
64033105002	640331050	1	1	2	1	4	1	1	2	1	1	3
64033107002	640331070	1	1	1	3	3	1	1	1	1	1	3
64033107001	640331070	3	3	3	3	2	1	3	3	3	1	4
60481308001	604813080	1	1	1	2	1	1	3	1	1	1	3
60481308002	604813080	1	2	3	3	1	1	3	4	3	3	3
60481310002	604813100	1	1	1	1	1	1	1	1	1	1	2
60481310001	604813100	1	1	1	1	1	1	3	1	1	1	2
60481301002	604813010	1	1	1	2	1	1	1	1	1	1	3
60481301001	604813010	1	3	3	3	4	1	1	1	1	1	3
60481312001	604813120	2	1	3	2	4	1	3	2	2	1	3
60481322002	604813220	3	3	3	2	4	1	1	2	1	1	2
60481322001	604813220	1	2	1	1	2	1	3	1	1	1	3
60481303001	604813030	2	2	1	1	1	1	2	1	1	1	2
60481309002	604813090	1	1	1	1	4	1	1	1	1	1	3
60481307002	604813070	1	1	1	3	4	1	1	1	1	1	2
60481307001	604813070	1	1	1	3	1	3	3	1	1	1	2
60481320002	604813200	3	2	3	3	2	2	3	2	2	2	3
60481313001	604813130	1	1	1	1	3	1	1	4	1	1	3
60481313002	604813130	1	1	1	1	1	1	1	1	1	1	2
60481331002	604813310	1	1	1	1	1	1	1	2	1	1	3
60481316002	604813160	1	1	1	1	1	1	1	1	1	1	1
60481316001	604813160	2	2	2	1	4	1	3	2	1	1	3
60481326002	604813260	1	3	1	3	1	1	1	1	1	1	2
60481326001	604813260	1	3	1	1	1	1	3	2	1	1	2
60481327001	604813270	2	1	3	1	1	1	3	1	1	1	1
60481327002	604813270	1	1	1	1	1	1	3	1	1	1	2
60481329001	604813290	2	2	2	2	1	1	1	1	1	1	2
60481329002	604813290	3	1	1	1	2	1	1	2	1	1	2
60481321001	604813210	1	3	1	3	1	1	1	1	1	1	3
60481321002	604813210	3	1	3	3	4	3	1	1	1	1	2
60481332001	604813320	1	1	1	1	2	1	1	2	1	1	3
60481304001	604813040	3	3	3	3	1	1	1	2	1	1	1
60481304002	604813040	3	3	3	3	4	3	3	4	1	3	3
60481330001	604813300	1	2	1	1	2	1	1	2	1	1	2
60481330002	604813300	1	3	3	3	1	1	3	2	1	1	3
60481311002	604813110	1	1	1	1	4	1	1	1	1	1	3
60481324002	604813240	1	3	3	1	1	1	3	2	1	1	2
60481324001	604813240	3	3	3	3	1	3	1	1	1	1	3
60481132002	604811320	1	1	1	1	2	1	1	1	1	1	1
60481132001	604811320	1	1	1	1	3	1	1	2	1	1	2
60481102001	604811020	2	1	1	2	2	1	1	1	1	1	2
60481109002	604811090	1	1	1	1	1	1	1	1	1	1	2
60481109001	604811090	3	2	3	3	3	3	3	2	2	1	3
60481111002	604811110	1	1	3	2	1	1	3	2	1	1	3
60481111001	604811110	3	1	3	3	1	3	1	4	1	1	3
60481101002	604811010	3	1	3	1	1	1	1	1	1	1	2
60481101001	604811010	1	1	1	1	1	1	1	1	1	1	2
60481125002	604811250	3	3	3	3	2	1	1	1	1	1	2
60481125001	604811250	3	1	2	1	2	1	3	2	2	1	3
60481114002	604811140	1	1	3	3	4	1	1	1	1	3	3
60481114001	604811140	3	3	3	3	4	1	2	4	1	3	3
60481128002	604811280	1	1	1	1	1	1	1	1	1	1	2
60481128001	604811280	1	1	1	1	1	1	1	1	1	1	2
60481104002	604811040	1	1	1	2	4	1	3	2	3	1	3
60481104001	604811040	1	2	1	1	2	3	3	1	3	1	3
60481108001	604811080	1	1	1	3	2	1	3	2	1	1	3
60481124001	604811240	1	3	1	1	2	1	2	3	1	1	2
60481124002	604811240	3	1	3	1	4	1	3	2	1	1	2
60481112001	604811120	2	3	2	2	2	3	2	2	1	1	2
60481133002	604811330	1	3	1	2	3	1	3	2	3	1	2
60481133001	604811330	3	3	3	3	4	2	3	1	1	1	3
60481110001	604811100	1	1	1	1	2	1	2	2	1	1	3
60481122002	604811220	1	1	1	1	2	1	1	1	1	1	2
60481122001	604811220	3	3	3	3	1	3	3	1	1	3	2
60481119001	604811190	3	3	3	2	2	2	3	2	3	3	3
60481119002	604811190	3	1	2	3	1	2	3	1	1	1	2
60481130002	604811300	1	3	1	3	1	1	1	1	1	1	2
60481130001	604811300	1	3	1	1	4	1	1	1	3	3	2
60481140001	604811400	3	3	1	3	1	1	1	1	3	1	1
60481140002	604811400	1	1	1	1	1	1	2	1	1	1	1
60481126002	604811260	2	3	3	3	2	1	3	2	1	1	1
60481126001	604811260	1	1	1	2	1	1	1	1	1	1	3
60481134001	604811340	1	1	1	1	1	1	1	1	1	1	3
60481134002	604811340	3	3	3	3	4	1	3	4	1	3	4
60481131002	604811310	1	1	1	1	1	1	1	4	1	1	2
60481131001	604811310	1	3	1	1	4	1	1	4	1	1	3
60481113002	604811130	1	1	1	1	1	1	2	1	1	1	3
60481113001	604811130	2	3	2	2	2	3	3	2	1	1	2
60481116001	604811160	1	1	2	1	1	1	1	1	1	1	2
60481116002	604811160	1	2	2	2	1	2	1	2	1	2	3
60481208001	604812080	1	2	2	3	3	1	1	1	2	2	3
60481208002	604812080	3	3	3	3	3	1	3	4	3	3	3
60481230001	604812300	1	1	2	1	1	1	1	1	1	1	2
60481230002	604812300	1	1	1	1	1	1	1	1	1	1	1
60481219001	604812190	2	1	2	2	1	1	1	1	1	1	2
60481219002	604812190	2	3	2	1	1	1	3	3	1	1	2
60481238001	604812380	1	1	1	1	1	1	1	1	1	1	2
60481238002	604812380	1	1	1	1	1	1	1	1	1	1	2
60481223002	604812230	1	1	1	1	4	1	3	4	1	1	3
60481223001	604812230	3	2	3	3	4	1	3	2	3	1	3
60481241001	604812410	1	3	1	1	1	1	1	1	1	1	2
60481241002	604812410	1	1	1	1	1	1	1	4	1	1	2
60481217002	604812170	2	2	3	2	2	1	2	3	2	2	3
60481217001	604812170	3	3	3	3	4	1	2	4	1	2	3
60481212002	604812120	2	1	1	1	4	1	1	4	1	1	3
60481212001	604812120	1	1	1	1	1	1	1	1	1	1	2
60481234001	604812340	3	3	3	3	4	3	3	4	1	3	3
60481234002	604812340	3	1	1	1	4	1	1	1	1	1	2
60481205002	604812050	2	3	2	3	3	1	2	2	3	1	3
60481224001	604812240	3	3	2	1	2	1	1	1	1	1	2
60481224002	604812240	1	1	1	2	1	1	1	1	1	1	2
60481242001	604812420	1	1	1	1	1	1	1	1	1	1	2
60481242002	604812420	3	3	3	3	2	3	3	2	3	1	3
60481207001	604812070	1	1	2	1	1	1	1	1	1	1	2
60481207002	604812070	1	1	1	1	4	1	1	4	1	1	2
60481239002	604812390	2	1	1	1	1	1	1	1	1	1	2
60481222002	604812220	1	1	1	1	4	1	1	1	1	1	2
60481231001	604812310	1	3	2	3	2	1	1	2	3	1	2
60481231002	604812310	3	3	3	1	4	3	3	3	1	3	3
60481226001	604812260	3	2	2	2	3	2	2	2	2	2	2
60481226002	604812260	3	3	3	1	1	1	1	4	1	3	2
60481211002	604812110	3	3	2	3	1	1	1	1	3	1	2
60481211001	604812110	2	1	2	3	1	1	3	1	2	1	2
60481240001	604812400	1	3	1	1	1	1	1	1	1	1	1
60481203002	604812030	1	1	2	1	4	1	3	1	1	1	3
60481232001	604812320	3	1	3	1	1	1	1	1	1	1	3
60481232002	604812320	3	1	3	1	1	1	3	1	1	1	3
60481233002	604812330	1	3	1	3	2	1	2	1	1	1	3
60481233001	604812330	1	1	1	1	1	1	3	1	1	1	2
60481216001	604812160	2	2	2	1	1	1	1	2	1	1	2
60481216002	604812160	3	3	3	3	4	1	3	2	3	1	2
60481221001	604812210	1	1	1	1	4	1	1	4	1	1	2
60481221002	604812210	1	1	1	1	4	1	1	1	1	1	2
60481237001	604812370	1	1	1	1	1	1	3	1	1	1	2
60481237002	604812370	3	1	3	3	1	1	1	2	1	1	3
60481235001	604812350	1	3	2	1	1	1	1	1	1	1	3
60481202001	604812020	1	1	1	1	2	1	3	1	1	1	2
60481202002	604812020	1	1	1	1	4	1	2	1	1	1	2
60481214001	604812140	1	3	1	1	2	1	2	4	1	1	6
60481206001	604812060	1	1	1	1	2	1	1	1	1	1	3
60481225002	604812250	1	1	1	2	1	1	1	1	3	1	2
60481229002	604812290	2	1	1	1	1	1	1	1	1	1	2
60481229001	604812290	1	2	1	1	1	1	3	2	1	1	3
60481215001	604812150	1	1	2	1	3	1	1	1	1	1	2
60481215002	604812150	2	1	3	1	2	3	1	1	1	1	2
60481204002	604812040	1	3	1	1	1	1	1	1	1	1	2
60481204001	604812040	1	1	1	1	2	1	1	1	1	1	3
60440131001	604401310	1	2	2	2	1	1	1	1	1	1	2
60440131002	604401310	2	1	1	1	1	1	2	1	1	1	2
60440109001	604401090	1	1	2	3	3	1	1	1	1	1	3
60440109002	604401090	3	1	1	1	2	1	1	1	1	1	2
60440106002	604401060	1	1	1	1	1	1	1	1	1	1	3
60440102001	604401020	3	1	3	3	4	1	3	4	3	3	4
60440102002	604401020	1	1	1	1	4	1	3	4	1	1	4
60440117002	604401170	2	2	1	1	1	1	1	1	1	1	2
60440117001	604401170	2	3	2	3	3	1	3	2	3	1	2
60440107002	604401070	3	3	2	1	1	1	2	2	1	1	2
60440107001	604401070	3	3	3	3	2	1	3	3	1	2	3
60440110001	604401100	1	1	1	3	4	1	1	2	3	1	3
60440110002	604401100	1	1	1	1	4	1	1	4	1	1	3
60440105002	604401050	1	1	1	1	1	1	1	1	1	1	3
